DEPARTAMENTO,TOMBAMENTO,TOMBAMENTO SINVREA,DESCRIÇÃO DO BEM,REF. CONTÁBIL,ESTADO DE CONSERVAÇÃO,CLASSIFICAÇÃO DO BEM,RELACIONADO,DESCRIÇÃO AQUISIÇÃO,VALOR TABELA VIPE,,,
DELEGACIA REGIONAL DE VILHENA ,1308,463905,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,264,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1309,502365,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1309,513256,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1310,459809,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1311,513201,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1312,510796,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1313,460243,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1314,460353,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1315,502400,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1316,472969,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1317,538399,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE VILHENA ,1318,463909,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,264,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1319,536663,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1320,502397,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1321,502426,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1322,509449,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1323,502476,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1324,460362,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1325,456700,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1326,538380,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1328,465898,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,"256,62",SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1329,538549,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1330,460233,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1332,463906,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1333,539280,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1334,570418,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1335,538575,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1336,536305,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1337,570404,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ROLIM DE MOURA ,1338,470873,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1339,538581,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE GUAJARÁ-MIRIM,1340,456023,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1341,570424,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1342,536326,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1343,539612,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1344,570452,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE GUAJARÁ-MIRIM,1345,456165,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1346,570457,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1347,473135,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE CACOAL,1348,495555,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1349,539617,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1350,502500,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1351,502499,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1352,538594,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1353,544471,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1354,538634,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1355,570461,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1356,502528,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1357,502535,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1358,538662,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE GUAJARÁ-MIRIM,1359,459929,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE CACOAL,1360,495589,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1362,459839,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1363,539289,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1364,459651,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1365,539313,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1366,481162,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1367,470947,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1368,508057,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE GUAJARÁ-MIRIM,1369,462813,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ROLIM DE MOURA ,1370,460128,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,300,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1371,470948,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1372,494668,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE GUAJARÁ-MIRIM,1373,456038,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1374,510749,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE CACOAL,1375,495591,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1376,460247,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1377,459842,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1378,481178,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1379,481193,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1380,481223,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1381,466993,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE VILHENA ,1382,466025,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1383,494722,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1384,466997,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1385,463888,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1386,494716,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1387,459686,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1388,494755,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1389,494782,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1390,467023,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1391,463912,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1392,481227,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1393,459705,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1394,470950,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1395,467031,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1396,508594,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1397,456837,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1398,494795,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE NARCÓTICOS ,1399,494807,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE VILHENA ,1400,466041,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1401,459296,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1402,481254,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1403,456922,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1404,459354,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1405,459723,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1406,463917,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1407,456912,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1408,463892,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1409,459739,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ROLIM DE MOURA ,1410,470876,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1411,481284,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE SÃO MIGUEL DO GUAPORÉ,1412,463898,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE ARIQUEMES ,1413,459381,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1414,508606,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1415,515267,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1416,481303,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1417,481314,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1418,459777,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1419,481341,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JARU,1420,459823,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1421,481344,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1422,508611,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1423,508633,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1423,515536,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1424,470951,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA REGIONAL DE JI-PARANÁ,1425,508791,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1426,481349,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1427,550127,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1428,550138,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1429,550146,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1430,550154,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1431,550158,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1432,550160,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,1434,502403,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,390,SERVÍVEL,NÃO,COMPRA,,,
DELEGACIA GERAL ,1435,544447,MONITOR DE VÍDEO, TERMINAL ( MONITOR PARA COMPUTADOR ),1.2.3.1.1.02.01,282,SERVÍVEL,NÃO,COMPRA,,,
DEPARTAMENTO DE POLÍCIA METROPOLITANA - DEPOM,1436,459803,OUTROS EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,1.2.3.1.1.02.01,BOM,SERVÍVEL,NÃO,COMPRA,,,,
